OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,MonitoringLocationIdentifier,Site description,HUC,Latitude,Longitude,Waterbody type,ResultIdentifier,DataLoggerLine,ResultDetectionConditionText,Parameter,USGSPCode,ResultMeasureValue,MethodSpecificationName,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultCommentText,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodQualifierTypeName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GEWA_LS_01_8/9/2017_SFW,8/9/2017,10:30:00,EDT,11NPSWRD_WQX-GEWA_LS_01,,2070011,38.18373333,-76.91406666,Estuary,STORET-733100564,,,"Light attenuation coefficient, Total per m",,3.334,,Final,,Actual,,,,NCBN_SOP5_PAR,11NPSWRD_WQX,NCBN SOP 5 Spatial Water-Quality Monitoring with LiCor PAR Instruments,,,,,8/9/2017,,
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GEWA_HX06_01_8/17/2017_SFW,8/17/2017,10:17:00,EDT,11NPSWRD_WQX-GEWA_HX06_01,,2070011,38.17834839,-76.91691054,Estuary,STORET-733095406,,,"Light attenuation coefficient, Total per m",,3.338,,Final,,Actual,,,,NCBN_SOP5_PAR,11NPSWRD_WQX,NCBN SOP 5 Spatial Water-Quality Monitoring with LiCor PAR Instruments,,,,,8/17/2017,,
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GEWA_LS_01_8/17/2017_SFW,8/17/2017,12:45:00,EDT,11NPSWRD_WQX-GEWA_LS_01,,2070011,38.18373333,-76.91406666,Estuary,STORET-733100286,,,"Light attenuation coefficient, Total per m",,3.338,,Final,,Actual,,,,NCBN_SOP5_PAR,11NPSWRD_WQX,NCBN SOP 5 Spatial Water-Quality Monitoring with LiCor PAR Instruments,,,,,8/17/2017,,
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GEWA_HX15_05_8/28/2017_SFW,8/28/2017,10:47:00,EDT,11NPSWRD_WQX-GEWA_HX15_05,,2070011,38.18399835,-76.90862839,Estuary,STORET-733096905,,,"Light attenuation coefficient, Total per m",,3.357,,Final,,Actual,,,,NCBN_SOP5_PAR,11NPSWRD_WQX,NCBN SOP 5 Spatial Water-Quality Monitoring with LiCor PAR Instruments,,,,,8/28/2017,,
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GEWA_HX09_05_8/17/2017_SFW,8/17/2017,10:49:00,EDT,11NPSWRD_WQX-GEWA_HX09_05,,2070011,38.18027248,-76.91883187,Estuary,STORET-733095860,,,"Light attenuation coefficient, Total per m",,3.386,,Final,,Actual,,,,NCBN_SOP5_PAR,11NPSWRD_WQX,NCBN SOP 5 Spatial Water-Quality Monitoring with LiCor PAR Instruments,,,,,8/17/2017,,
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GEWA_HX18_01_8/1/2017_SFW,8/1/2017,13:37:00,EDT,11NPSWRD_WQX-GEWA_HX18_01,,2070011,38.18553259,-76.91180999,Estuary,STORET-733097420,,,"Light attenuation coefficient, Total per m",,3.463,,Final,,Actual,,,,NCBN_SOP5_PAR,11NPSWRD_WQX,NCBN SOP 5 Spatial Water-Quality Monitoring with LiCor PAR Instruments,,,,,8/1/2017,,
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GEWA_HX29_05_8/28/2017_SFW,8/28/2017,9:10:00,EDT,11NPSWRD_WQX-GEWA_HX29_05,,2070011,38.19178936,-76.90969903,Estuary,STORET-733099459,,,"Light attenuation coefficient, Total per m",,3.467,,Final,,Actual,,,,NCBN_SOP5_PAR,11NPSWRD_WQX,NCBN SOP 5 Spatial Water-Quality Monitoring with LiCor PAR Instruments,,,,,8/28/2017,,
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GEWA_HX06_01_8/1/2017_SFW,8/1/2017,13:13:00,EDT,11NPSWRD_WQX-GEWA_HX06_01,,2070011,38.17834839,-76.91691054,Estuary,STORET-733095358,,,"Light attenuation coefficient, Total per m",,3.486,,Final,,Actual,,,,NCBN_SOP5_PAR,11NPSWRD_WQX,NCBN SOP 5 Spatial Water-Quality Monitoring with LiCor PAR Instruments,,,,,8/1/2017,,
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GEWA_HX04_05_8/17/2017_SFW,8/17/2017,10:33:00,EDT,11NPSWRD_WQX-GEWA_HX04_05,,2070011,38.17613056,-76.9142114,Estuary,STORET-733094952,,,"Light attenuation coefficient, Total per m",,3.519,,Final,,Actual,,,,NCBN_SOP5_PAR,11NPSWRD_WQX,NCBN SOP 5 Spatial Water-Quality Monitoring with LiCor PAR Instruments,,,,,8/17/2017,,
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GEWA_HX11_05_8/2/2017_SFW,8/2/2017,9:27:00,EDT,11NPSWRD_WQX-GEWA_HX11_05,,2070011,38.18088867,-76.90922751,Estuary,STORET-733096090,,,"Light attenuation coefficient, Total per m",,3.651,,Final,,Actual,,,,NCBN_SOP5_PAR,11NPSWRD_WQX,NCBN SOP 5 Spatial Water-Quality Monitoring with LiCor PAR Instruments,,,,,8/2/2017,,
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GEWA_LS_01_8/1/2017_SFW,8/1/2017,12:30:00,EDT,11NPSWRD_WQX-GEWA_LS_01,,2070011,38.18373333,-76.91406666,Estuary,STORET-733100193,,,"Light attenuation coefficient, Total per m",,3.654,,Final,,Actual,,,,NCBN_SOP5_PAR,11NPSWRD_WQX,NCBN SOP 5 Spatial Water-Quality Monitoring with LiCor PAR Instruments,,,,,8/1/2017,,
