FSS_LAB_NUM,FSF_COLL_DATETIME,FSF_STA_ID,FSF_SITE_NO,FSF_LAB_SENT_DATE,FSF_LAB_RECV_DATE,FSF_SPG_CODE,FSF_SSC_CODE,FSC_COL_ID,PSP_FAMILY_GROUP_ID,PSP_SPE_CODE_ALPHA,PSP_SPE_CODE_NUM,PSP_TCM_COLLECT_METHOD_CODE,PSP_TYPE,SPD_SPECIES_LENGTH,SPD_SPECIES_WEIGHT,SPD_SEND_LAB_FLAG,FSS_TISSUE_SEDIMENT_IND,T_or_S,FSS_CONTAINER_ID_DESC,FSS_CONTAINER_ID,FSS_LAB_NUM.1,FSS_LAB_RECEIVE_DATE,FSS_PROCESSING_CODE,FSS_ALIQUOTS_NUM,FSS_ANA_RECEIVE_FLAG,FSS_PRIORITY_CODE,FSS_LAB_CODE,FSS_SMP_CODE,FSS_ASE_WEIGHT,ASE_Date,tblMSpecData.Compound,X13C.triPCB.28..SSTD.,X13C.tetraPCB.52..SSTD.,X13C.pentaPCB.118..SSTD.,X13C.hexaPCB.153..SSTD.,X13C.heptaPCB.180..SSTD.,X13C.octaPCB.202..SSTD.,X13C.nonaPCB.206..SSTD.,X13C.decaPCB.209..SSTD.,FSS_WATER_CONTENT,FSS_LIPID_CONTENT,TSR_RECEIVED_DATE,TSR_LAB_SEQ_NUM,TSR_VALUE,Qry_Base_Data_PCB_MSpec.Compound,TSR_CAS_NUM,TSR_QA_FLAG,TSR_CHEMIST_NAME,TSR_Chemist_Sign_Date,TSR_CBP_BOUND,TSR_LAB_COMMENT,TSR_CONCENTRATION_VALUE,TSR_CORR_RECOV_DRY,TSR_UNCORR_WET,TSR_CORR_RECOV_WET,TSR_UNCORR_DRY,TSR_xRT,TSR_aRT,FSF_COLL_DATETIME,FSF_STA_ID,FSF_LAB_SENT_DATE,FSF_LAB_RECV_DATE,FSS_TISSUE_SEDIMENT_IND,FSS_CONTAINER_ID_DESC,FSS_CONTAINER_ID,FSS_LAB_NUM,FSS_LAB_RECEIVE_DATE,FSS_DIGESTION_DATE,FSS_PCB_204_REC,FSS_WATER_CONTENT,TSR_RECEIVED_DATE,TSR_LAB_SEQ_NUM,PCB204Recov,TSR_VALUE,TSR_PG_SPC_PARAMETER_CODE,TSR_CAS_NUM,TSR_CHEMIST_NAME,TSR_CHEMIST_SIGN_DATE,TSR_CONCENTRATION_VALUE,TSR_CORR_RECOV_DRY,TSR_UNCORR_WET,TSR_CORR_RECOV_WET,TSR_UNCORR_DRY,TSR_PEAKHRI,TSR_HRIID
V99S046,1999-08-18T00:00:00Z,4ATKR000.69,,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-08-20T00:00:00Z,,,,,,,,,,,,,,,,,,0.455789489746094,,2000-02-15T00:00:00Z,1,3.21700000762939,,,,HALE,,,,3.21700000762939,4.88460350036621,,TRUE,3.21700000762939,,,1999-08-18T00:00:00Z,4ATKR000.69,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,S,R,1,V99S046,1999-08-20T00:00:00Z,1999-10-17T00:00:00Z,0.658628540039063,0.455789489746094,2000-02-15T00:00:00Z,1,65.8628540039063,3.21700000762939,38380-03-9,,HALE,2000-02-15T00:00:00Z,3.21700000762939,4.88460350036621,,TRUE,3.21700000762939,TRUE,2996
V99S046,1999-08-18T00:00:00Z,4ATKR000.69,,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-08-20T00:00:00Z,,,,,,,,,,,,,,,,,,0.455789489746094,,2000-02-15T00:00:00Z,1,0.691999971866608,,N/A,,HALE,,,,0.691999971866608,1.05071365833282,,TRUE,0.691999971866608,,,1999-08-18T00:00:00Z,4ATKR000.69,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,S,R,1,V99S046,1999-08-20T00:00:00Z,1999-10-17T00:00:00Z,0.658628540039063,0.455789489746094,2000-02-15T00:00:00Z,1,65.8628540039063,0.691999971866608,PCB82+151,N/A,HALE,2000-02-15T00:00:00Z,0.691999971866608,1.05071365833282,,TRUE,0.691999971866608,TRUE,3034
V99S046,1999-08-18T00:00:00Z,4ATKR000.69,,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-08-20T00:00:00Z,,,,,,,,,,,,,,,,,,0.455789489746094,,2000-02-15T00:00:00Z,1,0.45100000500679,,,,HALE,,,,0.45100000500679,0.684785902500153,,TRUE,0.45100000500679,,,1999-08-18T00:00:00Z,4ATKR000.69,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,S,R,1,V99S046,1999-08-20T00:00:00Z,1999-10-17T00:00:00Z,0.658628540039063,0.455789489746094,2000-02-15T00:00:00Z,1,65.8628540039063,0.45100000500679,52744-13-5,,HALE,2000-02-15T00:00:00Z,0.45100000500679,0.684785902500153,,TRUE,0.45100000500679,TRUE,3052
V99S046,1999-08-18T00:00:00Z,4ATKR000.69,,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-08-20T00:00:00Z,,,,,,,,,,,,,,,,,,0.455789489746094,,2000-02-15T00:00:00Z,1,0.331000000238419,,,,HALE,,,,0.331000000238419,0.502581238746643,,TRUE,0.331000000238419,,,1999-08-18T00:00:00Z,4ATKR000.69,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,S,R,1,V99S046,1999-08-20T00:00:00Z,1999-10-17T00:00:00Z,0.658628540039063,0.455789489746094,2000-02-15T00:00:00Z,1,65.8628540039063,0.331000000238419,70424-68-9,,HALE,2000-02-15T00:00:00Z,0.331000000238419,0.502581238746643,,TRUE,0.331000000238419,TRUE,3067
V99S046,1999-08-18T00:00:00Z,4ATKR000.69,,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-08-20T00:00:00Z,,,,,,,,,,,,,,,,,,0.455789489746094,,2000-02-15T00:00:00Z,1,1.9099999666214,,,,HALE,,,,1.9099999666214,2.90009117126465,,TRUE,1.9099999666214,,,1999-08-18T00:00:00Z,4ATKR000.69,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,S,R,1,V99S046,1999-08-20T00:00:00Z,1999-10-17T00:00:00Z,0.658628540039063,0.455789489746094,2000-02-15T00:00:00Z,1,65.8628540039063,1.9099999666214,38380-04-0,,HALE,2000-02-15T00:00:00Z,1.9099999666214,2.90009117126465,,TRUE,1.9099999666214,TRUE,3077
V99S046,1999-08-18T00:00:00Z,4ATKR000.69,,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-08-20T00:00:00Z,,,,,,,,,,,,,,,,,,0.455789489746094,,2000-02-15T00:00:00Z,1,1.03699994087219,,,,HALE,,,,1.03699994087219,1.57455205917358,,TRUE,1.03699994087219,,,1999-08-18T00:00:00Z,4ATKR000.69,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,S,R,1,V99S046,1999-08-20T00:00:00Z,1999-10-17T00:00:00Z,0.658628540039063,0.455789489746094,2000-02-15T00:00:00Z,1,65.8628540039063,1.03699994087219,31508-00-6,,HALE,2000-02-15T00:00:00Z,1.03699994087219,1.57455205917358,,TRUE,1.03699994087219,TRUE,3091
V99S046,1999-08-18T00:00:00Z,4ATKR000.69,,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-08-20T00:00:00Z,,,,,,,,,,,,,,,,,,0.455789489746094,,2000-02-15T00:00:00Z,1,1.06099998950958,,,,HALE,,,,1.06099998950958,1.61099302768707,,,1.06099998950958,,,1999-08-18T00:00:00Z,4ATKR000.69,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,S,R,1,V99S046,1999-08-20T00:00:00Z,1999-10-17T00:00:00Z,0.658628540039063,0.455789489746094,2000-02-15T00:00:00Z,1,65.8628540039063,1.06099998950958,5103-73-1,,HALE,2000-02-15T00:00:00Z,1.06099998950958,1.61099302768707,,,1.06099998950958,TRUE,3135
V99S046,1999-08-18T00:00:00Z,4ATKR000.69,,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-08-20T00:00:00Z,,,,,,,,,,,,,,,,,,0.455789489746094,,2000-02-15T00:00:00Z,1,0.259999990463257,,,,HALE,,,,0.259999990463257,0.394776791334152,,TRUE,0.259999990463257,,,1999-08-18T00:00:00Z,4ATKR000.69,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,S,R,1,V99S046,1999-08-20T00:00:00Z,1999-10-17T00:00:00Z,0.658628540039063,0.455789489746094,2000-02-15T00:00:00Z,1,65.8628540039063,0.259999990463257,51908-16-8,,HALE,2000-02-15T00:00:00Z,0.259999990463257,0.394776791334152,,TRUE,0.259999990463257,TRUE,3143
V99S046,1999-08-18T00:00:00Z,4ATKR000.69,,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-08-20T00:00:00Z,,,,,,,,,,,,,,,,,,0.455789489746094,,2000-02-15T00:00:00Z,1,2.18099999427795,,N/A,,HALE,,,,2.18099999427795,3.31156992912293,,TRUE,2.18099999427795,,,1999-08-18T00:00:00Z,4ATKR000.69,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,S,R,1,V99S046,1999-08-20T00:00:00Z,1999-10-17T00:00:00Z,0.658628540039063,0.455789489746094,2000-02-15T00:00:00Z,1,65.8628540039063,2.18099999427795,PCB153+132,N/A,HALE,2000-02-15T00:00:00Z,2.18099999427795,3.31156992912293,,TRUE,2.18099999427795,TRUE,3162
V99S046,1999-08-18T00:00:00Z,4ATKR000.69,,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-08-20T00:00:00Z,,,,,,,,,,,,,,,,,,0.455789489746094,,2000-02-15T00:00:00Z,1,1.58000004291534,,,,HALE,,,,1.58000004291534,2.39902830123901,,TRUE,1.58000004291534,,,1999-08-18T00:00:00Z,4ATKR000.69,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,S,R,1,V99S046,1999-08-20T00:00:00Z,1999-10-17T00:00:00Z,0.658628540039063,0.455789489746094,2000-02-15T00:00:00Z,1,65.8628540039063,1.58000004291534,32598-14-4,,HALE,2000-02-15T00:00:00Z,1.58000004291534,2.39902830123901,,TRUE,1.58000004291534,TRUE,3177
V99S046,1999-08-18T00:00:00Z,4ATKR000.69,,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-08-20T00:00:00Z,,,,,,,,,,,,,,,,,,0.455789489746094,,2000-02-15T00:00:00Z,1,0.425999999046326,,N/A,,HALE,,,,0.425999999046326,0.6468266248703,,TRUE,0.425999999046326,,,1999-08-18T00:00:00Z,4ATKR000.69,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,S,R,1,V99S046,1999-08-20T00:00:00Z,1999-10-17T00:00:00Z,0.658628540039063,0.455789489746094,2000-02-15T00:00:00Z,1,65.8628540039063,0.425999999046326,PCB179+141,N/A,HALE,2000-02-15T00:00:00Z,0.425999999046326,0.6468266248703,,TRUE,0.425999999046326,TRUE,3207
V99S046,1999-08-18T00:00:00Z,4ATKR000.69,,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-08-20T00:00:00Z,,,,,,,,,,,,,,,,,,0.455789489746094,,2000-02-15T00:00:00Z,1,2.00500011444092,,50-29-3,,HALE,,,,2.00500011444092,3.04433655738831,,,2.00500011444092,,,1999-08-18T00:00:00Z,4ATKR000.69,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,S,R,1,V99S046,1999-08-20T00:00:00Z,1999-10-17T00:00:00Z,0.658628540039063,0.455789489746094,2000-02-15T00:00:00Z,1,65.8628540039063,2.00500011444092,50-29-3,50-29-3,HALE,2000-02-15T00:00:00Z,2.00500011444092,3.04433655738831,,,2.00500011444092,TRUE,3241
V99S046,1999-08-18T00:00:00Z,4ATKR000.69,,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-08-20T00:00:00Z,,,,,,,,,,,,,,,,,,0.455789489746094,,2000-02-15T00:00:00Z,1,2.43600010871887,,,,HALE,,,,2.43600010871887,3.69875502586365,,TRUE,2.43600010871887,,,1999-08-18T00:00:00Z,4ATKR000.69,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,S,R,1,V99S046,1999-08-20T00:00:00Z,1999-10-17T00:00:00Z,0.658628540039063,0.455789489746094,2000-02-15T00:00:00Z,1,65.8628540039063,2.43600010871887,35065-28-2,,HALE,2000-02-15T00:00:00Z,2.43600010871887,3.69875502586365,,TRUE,2.43600010871887,TRUE,3255
V99S046,1999-08-18T00:00:00Z,4ATKR000.69,,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-08-20T00:00:00Z,,,,,,,,,,,,,,,,,,0.455789489746094,,2000-02-15T00:00:00Z,1,0.593999981880188,,,,HALE,,,,0.593999981880188,0.901913166046143,,TRUE,0.593999981880188,,,1999-08-18T00:00:00Z,4ATKR000.69,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,S,R,1,V99S046,1999-08-20T00:00:00Z,1999-10-17T00:00:00Z,0.658628540039063,0.455789489746094,2000-02-15T00:00:00Z,1,65.8628540039063,0.593999981880188,74472-42-7,,HALE,2000-02-15T00:00:00Z,0.593999981880188,0.901913166046143,,TRUE,0.593999981880188,TRUE,
V99S046,1999-08-18T00:00:00Z,4ATKR000.69,,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-08-20T00:00:00Z,,,,,,,,,,,,,,,,,,0.455789489746094,,2000-02-15T00:00:00Z,1,0.185000002384186,,,,HALE,,,,0.185000002384186,0.280898869037628,,TRUE,0.185000002384186,,,1999-08-18T00:00:00Z,4ATKR000.69,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,S,R,1,V99S046,1999-08-20T00:00:00Z,1999-10-17T00:00:00Z,0.658628540039063,0.455789489746094,2000-02-15T00:00:00Z,1,65.8628540039063,0.185000002384186,52663-67-9,,HALE,2000-02-15T00:00:00Z,0.185000002384186,0.280898869037628,,TRUE,0.185000002384186,TRUE,3283
V99S046,1999-08-18T00:00:00Z,4ATKR000.69,,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-08-20T00:00:00Z,,,,,,,,,,,,,,,,,,0.455789489746094,,2000-02-15T00:00:00Z,1,0.28099998831749,,,,HALE,,,,0.28099998831749,0.426662623882294,,TRUE,0.28099998831749,,,1999-08-18T00:00:00Z,4ATKR000.69,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,S,R,1,V99S046,1999-08-20T00:00:00Z,1999-10-17T00:00:00Z,0.658628540039063,0.455789489746094,2000-02-15T00:00:00Z,1,65.8628540039063,0.28099998831749,55215-18-4,,HALE,2000-02-15T00:00:00Z,0.28099998831749,0.426662623882294,,TRUE,0.28099998831749,TRUE,3283
V99S046,1999-08-18T00:00:00Z,4ATKR000.69,,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-08-20T00:00:00Z,,,,,,,,,,,,,,,,,,0.455789489746094,,2000-02-15T00:00:00Z,1,1.28299999237061,,,,HALE,,,,1.28299999237061,1.94807171821594,,TRUE,1.28299999237061,,,1999-08-18T00:00:00Z,4ATKR000.69,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,S,R,1,V99S046,1999-08-20T00:00:00Z,1999-10-17T00:00:00Z,0.658628540039063,0.455789489746094,2000-02-15T00:00:00Z,1,65.8628540039063,1.28299999237061,52663-68-0,,HALE,2000-02-15T00:00:00Z,1.28299999237061,1.94807171821594,,TRUE,1.28299999237061,TRUE,3312
V99S046,1999-08-18T00:00:00Z,4ATKR000.69,,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-08-20T00:00:00Z,,,,,,,,,,,,,,,,,,0.455789489746094,,2000-02-15T00:00:00Z,1,0.455000013113022,,,,HALE,,,,0.455000013113022,0.690859377384186,,TRUE,0.455000013113022,,,1999-08-18T00:00:00Z,4ATKR000.69,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,S,R,1,V99S046,1999-08-20T00:00:00Z,1999-10-17T00:00:00Z,0.658628540039063,0.455789489746094,2000-02-15T00:00:00Z,1,65.8628540039063,0.455000013113022,52663-69-1,,HALE,2000-02-15T00:00:00Z,0.455000013113022,0.690859377384186,,TRUE,0.455000013113022,TRUE,3328
V99S046,1999-08-18T00:00:00Z,4ATKR000.69,,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-08-20T00:00:00Z,,,,,,,,,,,,,,,,,,0.455789489746094,,2000-02-15T00:00:00Z,1,0.512000024318695,,,,HALE,,,,0.512000024318695,0.777406632900238,,TRUE,0.512000024318695,,,1999-08-18T00:00:00Z,4ATKR000.69,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,S,R,1,V99S046,1999-08-20T00:00:00Z,1999-10-17T00:00:00Z,0.658628540039063,0.455789489746094,2000-02-15T00:00:00Z,1,65.8628540039063,0.512000024318695,38380-07-3,,HALE,2000-02-15T00:00:00Z,0.512000024318695,0.777406632900238,,TRUE,0.512000024318695,TRUE,3346
V99S046,1999-08-18T00:00:00Z,4ATKR000.69,,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-08-20T00:00:00Z,,,,,,,,,,,,,,,,,,0.455789489746094,,2000-02-15T00:00:00Z,1,0.112999998033047,,,,HALE,,,,0.112999998033047,0.17157606780529,,TRUE,0.112999998033047,,,1999-08-18T00:00:00Z,4ATKR000.69,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,S,R,1,V99S046,1999-08-20T00:00:00Z,1999-10-17T00:00:00Z,0.658628540039063,0.455789489746094,2000-02-15T00:00:00Z,1,65.8628540039063,0.112999998033047,52712-05-7,,HALE,2000-02-15T00:00:00Z,0.112999998033047,0.17157606780529,,TRUE,0.112999998033047,TRUE,3369
V99S046,1999-08-18T00:00:00Z,4ATKR000.69,,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-08-20T00:00:00Z,,,,,,,,,,,,,,,,,,0.455789489746094,,2000-02-15T00:00:00Z,1,0.751999974250794,,,,HALE,,,,0.751999974250794,1.1418160200119,,TRUE,0.751999974250794,,,1999-08-18T00:00:00Z,4ATKR000.69,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,S,R,1,V99S046,1999-08-20T00:00:00Z,1999-10-17T00:00:00Z,0.658628540039063,0.455789489746094,2000-02-15T00:00:00Z,1,65.8628540039063,0.751999974250794,38411-25-5,,HALE,2000-02-15T00:00:00Z,0.751999974250794,1.1418160200119,,TRUE,0.751999974250794,TRUE,3389
V99S046,1999-08-18T00:00:00Z,4ATKR000.69,,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-08-20T00:00:00Z,,,,,,,,,,,,,,,,,,0.455789489746094,,2000-02-15T00:00:00Z,1,0.398000001907349,,,,HALE,,,,0.398000001907349,0.604312181472778,,TRUE,0.398000001907349,,,1999-08-18T00:00:00Z,4ATKR000.69,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,S,R,1,V99S046,1999-08-20T00:00:00Z,1999-10-17T00:00:00Z,0.658628540039063,0.455789489746094,2000-02-15T00:00:00Z,1,65.8628540039063,0.398000001907349,52663-70-4,,HALE,2000-02-15T00:00:00Z,0.398000001907349,0.604312181472778,,TRUE,0.398000001907349,TRUE,3407
V99S046,1999-08-18T00:00:00Z,4ATKR000.69,,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-08-20T00:00:00Z,,,,,,,,,,,,,,,,,,0.455789489746094,,2000-02-15T00:00:00Z,1,0.49099999666214,,N/A,,HALE,,,,0.49099999666214,0.745520830154419,,TRUE,0.49099999666214,,,1999-08-18T00:00:00Z,4ATKR000.69,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,S,R,1,V99S046,1999-08-20T00:00:00Z,1999-10-17T00:00:00Z,0.658628540039063,0.455789489746094,2000-02-15T00:00:00Z,1,65.8628540039063,0.49099999666214,PCB171+156,N/A,HALE,2000-02-15T00:00:00Z,0.49099999666214,0.745520830154419,,TRUE,0.49099999666214,TRUE,3422
V99S046,1999-08-18T00:00:00Z,4ATKR000.69,,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-08-20T00:00:00Z,,,,,,,,,,,,,,,,,,0.455789489746094,,2000-02-15T00:00:00Z,1,0.115000002086163,,N/A,,HALE,,,,0.115000002086163,0.174612820148468,,TRUE,0.115000002086163,,,1999-08-18T00:00:00Z,4ATKR000.69,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,S,R,1,V99S046,1999-08-20T00:00:00Z,1999-10-17T00:00:00Z,0.658628540039063,0.455789489746094,2000-02-15T00:00:00Z,1,65.8628540039063,0.115000002086163,PCB157+OTH,N/A,HALE,2000-02-15T00:00:00Z,0.115000002086163,0.174612820148468,,TRUE,0.115000002086163,TRUE,3444
V99S046,1999-08-18T00:00:00Z,4ATKR000.69,,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-08-20T00:00:00Z,,,,,,,,,,,,,,,,,,0.455789489746094,,2000-02-15T00:00:00Z,1,1.85899996757507,,,,HALE,,,,1.85899996757507,2.82265400886536,,TRUE,1.85899996757507,,,1999-08-18T00:00:00Z,4ATKR000.69,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,S,R,1,V99S046,1999-08-20T00:00:00Z,1999-10-17T00:00:00Z,0.658628540039063,0.455789489746094,2000-02-15T00:00:00Z,1,65.8628540039063,1.85899996757507,35065-29-3,,HALE,2000-02-15T00:00:00Z,1.85899996757507,2.82265400886536,,TRUE,1.85899996757507,TRUE,3483
V99S046,1999-08-18T00:00:00Z,4ATKR000.69,,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-08-20T00:00:00Z,,,,,,,,,,,,,,,,,,0.455789489746094,,2000-02-15T00:00:00Z,1,0.730000019073486,,5436-43-1,,HALE,,,,0.730000019073486,1.10841178894043,,,0.730000019073486,,,1999-08-18T00:00:00Z,4ATKR000.69,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,S,R,1,V99S046,1999-08-20T00:00:00Z,1999-10-17T00:00:00Z,0.658628540039063,0.455789489746094,2000-02-15T00:00:00Z,1,65.8628540039063,0.730000019073486,BDE047,5436-43-1,HALE,2000-02-15T00:00:00Z,0.730000019073486,1.10841178894043,,,0.730000019073486,TRUE,3492
V99S046,1999-08-18T00:00:00Z,4ATKR000.69,,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-08-20T00:00:00Z,,,,,,,,,,,,,,,,,,0.455789489746094,,2000-02-15T00:00:00Z,1,0.76800000667572,,N/A,,HALE,,,,0.76800000667572,1.16610991954803,,TRUE,0.76800000667572,,,1999-08-18T00:00:00Z,4ATKR000.69,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,S,R,1,V99S046,1999-08-20T00:00:00Z,1999-10-17T00:00:00Z,0.658628540039063,0.455789489746094,2000-02-15T00:00:00Z,1,65.8628540039063,0.76800000667572,PCB170190,N/A,HALE,2000-02-15T00:00:00Z,0.76800000667572,1.16610991954803,,TRUE,0.76800000667572,TRUE,3580
V99S046,1999-08-18T00:00:00Z,4ATKR000.69,,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-08-20T00:00:00Z,,,,,,,,,,,,,,,,,,0.455789489746094,,2000-02-15T00:00:00Z,1,0.442999988794327,,,,HALE,,,,0.442999988794327,0.672638952732086,,TRUE,0.442999988794327,,,1999-08-18T00:00:00Z,4ATKR000.69,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,S,R,1,V99S046,1999-08-20T00:00:00Z,1999-10-17T00:00:00Z,0.658628540039063,0.455789489746094,2000-02-15T00:00:00Z,1,65.8628540039063,0.442999988794327,52663-75-9,,HALE,2000-02-15T00:00:00Z,0.442999988794327,0.672638952732086,,TRUE,0.442999988794327,TRUE,3607
V99S046,1999-08-18T00:00:00Z,4ATKR000.69,,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-08-20T00:00:00Z,,,,,,,,,,,,,,,,,,0.455789489746094,,2000-02-15T00:00:00Z,1,0.441000014543533,,N/A,,HALE,,,,0.441000014543533,0.66960221529007,,TRUE,0.441000014543533,,,1999-08-18T00:00:00Z,4ATKR000.69,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,S,R,1,V99S046,1999-08-20T00:00:00Z,1999-10-17T00:00:00Z,0.658628540039063,0.455789489746094,2000-02-15T00:00:00Z,1,65.8628540039063,0.441000014543533,PCB196+203,N/A,HALE,2000-02-15T00:00:00Z,0.441000014543533,0.66960221529007,,TRUE,0.441000014543533,TRUE,3625
V99S046,1999-08-18T00:00:00Z,4ATKR000.69,,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-08-20T00:00:00Z,,,,,,,,,,,,,,,,,,0.455789489746094,,2000-02-15T00:00:00Z,1,0.226999998092651,,N/A,,HALE,,,,0.226999998092651,0.344670504331589,,TRUE,0.226999998092651,,,1999-08-18T00:00:00Z,4ATKR000.69,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,S,R,1,V99S046,1999-08-20T00:00:00Z,1999-10-17T00:00:00Z,0.658628540039063,0.455789489746094,2000-02-15T00:00:00Z,1,65.8628540039063,0.226999998092651,PCB208+195,N/A,HALE,2000-02-15T00:00:00Z,0.226999998092651,0.344670504331589,,TRUE,0.226999998092651,TRUE,3721
V99S046,1999-08-18T00:00:00Z,4ATKR000.69,,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-08-20T00:00:00Z,,,,,,,,,,,,,,,,,,0.455789489746094,,2000-02-15T00:00:00Z,1,0.705999970436096,,189084-64-8,,HALE,,,,0.705999970436096,1.07197082042694,,,0.705999970436096,,,1999-08-18T00:00:00Z,4ATKR000.69,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,S,R,1,V99S046,1999-08-20T00:00:00Z,1999-10-17T00:00:00Z,0.658628540039063,0.455789489746094,2000-02-15T00:00:00Z,1,65.8628540039063,0.705999970436096,BDE100,189084-64-8,HALE,2000-02-15T00:00:00Z,0.705999970436096,1.07197082042694,,,0.705999970436096,TRUE,3781
V99S046,1999-08-18T00:00:00Z,4ATKR000.69,,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-08-20T00:00:00Z,,,,,,,,,,,,,,,,,,0.455789489746094,,2000-02-15T00:00:00Z,1,0.20100000500679,,,,HALE,,,,0.20100000500679,0.305192828178406,,TRUE,0.20100000500679,,,1999-08-18T00:00:00Z,4ATKR000.69,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,S,R,1,V99S046,1999-08-20T00:00:00Z,1999-10-17T00:00:00Z,0.658628540039063,0.455789489746094,2000-02-15T00:00:00Z,1,65.8628540039063,0.20100000500679,40186-72-9,,HALE,2000-02-15T00:00:00Z,0.20100000500679,0.305192828178406,,TRUE,0.20100000500679,TRUE,3906
