FSS_LAB_NUM,FSF_COLL_DATETIME,FSF_STA_ID,FSF_SITE_NO,FSF_LAB_SENT_DATE,FSF_LAB_RECV_DATE,FSF_SPG_CODE,FSF_SSC_CODE,FSC_COL_ID,PSP_FAMILY_GROUP_ID,PSP_SPE_CODE_ALPHA,PSP_SPE_CODE_NUM,PSP_TCM_COLLECT_METHOD_CODE,PSP_TYPE,SPD_SPECIES_LENGTH,SPD_SPECIES_WEIGHT,SPD_SEND_LAB_FLAG,FSS_TISSUE_SEDIMENT_IND,T_or_S,FSS_CONTAINER_ID_DESC,FSS_CONTAINER_ID,FSS_LAB_NUM.1,FSS_LAB_RECEIVE_DATE,FSS_PROCESSING_CODE,FSS_ALIQUOTS_NUM,FSS_ANA_RECEIVE_FLAG,FSS_PRIORITY_CODE,FSS_LAB_CODE,FSS_SMP_CODE,FSS_ASE_WEIGHT,ASE_Date,tblMSpecData.Compound,X13C.triPCB.28..SSTD.,X13C.tetraPCB.52..SSTD.,X13C.pentaPCB.118..SSTD.,X13C.hexaPCB.153..SSTD.,X13C.heptaPCB.180..SSTD.,X13C.octaPCB.202..SSTD.,X13C.nonaPCB.206..SSTD.,X13C.decaPCB.209..SSTD.,FSS_WATER_CONTENT,FSS_LIPID_CONTENT,TSR_RECEIVED_DATE,TSR_LAB_SEQ_NUM,TSR_VALUE,Qry_Base_Data_PCB_MSpec.Compound,TSR_CAS_NUM,TSR_QA_FLAG,TSR_CHEMIST_NAME,TSR_Chemist_Sign_Date,TSR_CBP_BOUND,TSR_LAB_COMMENT,TSR_CONCENTRATION_VALUE,TSR_CORR_RECOV_DRY,TSR_UNCORR_WET,TSR_CORR_RECOV_WET,TSR_UNCORR_DRY,TSR_xRT,TSR_aRT,FSF_COLL_DATETIME,FSF_STA_ID,FSF_LAB_SENT_DATE,FSF_LAB_RECV_DATE,FSS_CONTAINER_ID_DESC,FSS_CONTAINER_ID,FSS_LAB_NUM,FSS_DIGESTION_DATE,TSR_RECEIVED_DATE,TSR_LAB_SEQ_NUM,TSR_VALUE,TSR_PG_SPC_PARAMETER_CODE,TSR_CAS_NUM,TSR_CHEMIST_NAME,TSR_CHEMIST_SIGN_DATE,TSR_CONCENTRATION_VALUE,TSR_UNCORR_DRY
V2TM003,2002-09-17T00:00:00Z,4ABWR010.92,,2002-09-18T00:00:00Z,2002-09-19T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2003-03-19T00:00:00Z,1,154.2941,,7440-47-3,,RICE,,,,154.2941,,,,154.2941,,,2002-09-17T00:00:00Z,4ABWR010.92,2002-09-18T00:00:00Z,2002-09-19T00:00:00Z,R,1,V2TM003,2002-11-16T00:00:00Z,2003-03-19T00:00:00Z,1,154.2941,7440-47-3,7440-47-3,RICE,2003-03-19T00:00:00Z,154.2941,154.2941
V2TM003,2002-09-17T00:00:00Z,4ABWR010.92,,2002-09-18T00:00:00Z,2002-09-19T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2003-03-19T00:00:00Z,1,39.19052,,7440-50-8,,RICE,,,,39.19052,,,,39.19052,,,2002-09-17T00:00:00Z,4ABWR010.92,2002-09-18T00:00:00Z,2002-09-19T00:00:00Z,R,1,V2TM003,2002-11-16T00:00:00Z,2003-03-19T00:00:00Z,1,39.19052,7440-50-8,7440-50-8,RICE,2003-03-19T00:00:00Z,39.19052,39.19052
V2TM003,2002-09-17T00:00:00Z,4ABWR010.92,,2002-09-18T00:00:00Z,2002-09-19T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2003-03-19T00:00:00Z,1,0.087857,,7439-97-6,,RICE,,,,0.087857,,,,0.087857,,,2002-09-17T00:00:00Z,4ABWR010.92,2002-09-18T00:00:00Z,2002-09-19T00:00:00Z,R,1,V2TM003,2002-11-16T00:00:00Z,2003-03-19T00:00:00Z,1,0.087857,7439-97-6,7439-97-6,RICE,2003-03-19T00:00:00Z,0.087857,0.087857
V2TM003,2002-09-17T00:00:00Z,4ABWR010.92,,2002-09-18T00:00:00Z,2002-09-19T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2003-03-19T00:00:00Z,1,17.37413,,7440-02-0,,RICE,,,,17.37413,,,,17.37413,,,2002-09-17T00:00:00Z,4ABWR010.92,2002-09-18T00:00:00Z,2002-09-19T00:00:00Z,R,1,V2TM003,2002-11-16T00:00:00Z,2003-03-19T00:00:00Z,1,17.37413,7440-02-0,7440-02-0,RICE,2003-03-19T00:00:00Z,17.37413,17.37413
V2TM003,2002-09-17T00:00:00Z,4ABWR010.92,,2002-09-18T00:00:00Z,2002-09-19T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2003-03-19T00:00:00Z,1,38.10463,,7439-92-1,,RICE,,,,38.10463,,,,38.10463,,,2002-09-17T00:00:00Z,4ABWR010.92,2002-09-18T00:00:00Z,2002-09-19T00:00:00Z,R,1,V2TM003,2002-11-16T00:00:00Z,2003-03-19T00:00:00Z,1,38.10463,7439-92-1,7439-92-1,RICE,2003-03-19T00:00:00Z,38.10463,38.10463
V2TM003,2002-09-17T00:00:00Z,4ABWR010.92,,2002-09-18T00:00:00Z,2002-09-19T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2003-03-19T00:00:00Z,1,0.5,,7440-36-0,,RICE,,,,0.5,,,,0.5,,,2002-09-17T00:00:00Z,4ABWR010.92,2002-09-18T00:00:00Z,2002-09-19T00:00:00Z,R,1,V2TM003,2002-11-16T00:00:00Z,2003-03-19T00:00:00Z,1,0.5,7440-36-0,7440-36-0,RICE,2003-03-19T00:00:00Z,0.5,0.5
V2TM003,2002-09-17T00:00:00Z,4ABWR010.92,,2002-09-18T00:00:00Z,2002-09-19T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2003-03-19T00:00:00Z,1,0.789733,,7782-49-2,,RICE,,,,0.789733,,,,0.789733,,,2002-09-17T00:00:00Z,4ABWR010.92,2002-09-18T00:00:00Z,2002-09-19T00:00:00Z,R,1,V2TM003,2002-11-16T00:00:00Z,2003-03-19T00:00:00Z,1,0.789733,7782-49-2,7782-49-2,RICE,2003-03-19T00:00:00Z,0.789733,0.789733
V2TM003,2002-09-17T00:00:00Z,4ABWR010.92,,2002-09-18T00:00:00Z,2002-09-19T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2003-03-19T00:00:00Z,1,0.3,,7440-28-0,,RICE,,,,0.3,,,,0.3,,,2002-09-17T00:00:00Z,4ABWR010.92,2002-09-18T00:00:00Z,2002-09-19T00:00:00Z,R,1,V2TM003,2002-11-16T00:00:00Z,2003-03-19T00:00:00Z,1,0.3,7440-28-0,7440-28-0,RICE,2003-03-19T00:00:00Z,0.3,0.3
V2TM003,2002-09-17T00:00:00Z,4ABWR010.92,,2002-09-18T00:00:00Z,2002-09-19T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2003-03-19T00:00:00Z,1,95.45903,,7440-66-6,,RICE,,,,95.45903,,,,95.45903,,,2002-09-17T00:00:00Z,4ABWR010.92,2002-09-18T00:00:00Z,2002-09-19T00:00:00Z,R,1,V2TM003,2002-11-16T00:00:00Z,2003-03-19T00:00:00Z,1,95.45903,7440-66-6,7440-66-6,RICE,2003-03-19T00:00:00Z,95.45903,95.45903
V2TM004,2002-05-28T00:00:00Z,4ACDN002.53,,2002-05-29T00:00:00Z,2002-05-30T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2002-11-27T00:00:00Z,1,1.366397,,7429-90-5,,RICE,,,,1.366397,,,,1.366397,,,2002-05-28T00:00:00Z,4ACDN002.53,2002-05-29T00:00:00Z,2002-05-30T00:00:00Z,R,1,V2TM004,2002-07-27T00:00:00Z,2002-11-27T00:00:00Z,1,1.366397,7429-90-5,7429-90-5,RICE,2002-11-27T00:00:00Z,1.366397,1.366397
V2TM004,2002-05-28T00:00:00Z,4ACDN002.53,,2002-05-29T00:00:00Z,2002-05-30T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2002-11-27T00:00:00Z,1,1.045712,,7440-22-4,,RICE,,,,1.045712,,,,1.045712,,,2002-05-28T00:00:00Z,4ACDN002.53,2002-05-29T00:00:00Z,2002-05-30T00:00:00Z,R,1,V2TM004,2002-07-27T00:00:00Z,2002-11-27T00:00:00Z,1,1.045712,7440-22-4,7440-22-4,RICE,2002-11-27T00:00:00Z,1.045712,1.045712
V2TM004,2002-05-28T00:00:00Z,4ACDN002.53,,2002-05-29T00:00:00Z,2002-05-30T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2002-11-27T00:00:00Z,1,15.37695,,7440-38-2,,RICE,,,,15.37695,,,,15.37695,,,2002-05-28T00:00:00Z,4ACDN002.53,2002-05-29T00:00:00Z,2002-05-30T00:00:00Z,R,1,V2TM004,2002-07-27T00:00:00Z,2002-11-27T00:00:00Z,1,15.37695,7440-38-2,7440-38-2,RICE,2002-11-27T00:00:00Z,15.37695,15.37695
V2TM004,2002-05-28T00:00:00Z,4ACDN002.53,,2002-05-29T00:00:00Z,2002-05-30T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2002-11-27T00:00:00Z,1,0.35853,,7440-43-9,,RICE,,,,0.35853,,,,0.35853,,,2002-05-28T00:00:00Z,4ACDN002.53,2002-05-29T00:00:00Z,2002-05-30T00:00:00Z,R,1,V2TM004,2002-07-27T00:00:00Z,2002-11-27T00:00:00Z,1,0.35853,7440-43-9,7440-43-9,RICE,2002-11-27T00:00:00Z,0.35853,0.35853
V2TM004,2002-05-28T00:00:00Z,4ACDN002.53,,2002-05-29T00:00:00Z,2002-05-30T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2002-11-27T00:00:00Z,1,5.796235,,7440-47-3,,RICE,,,,5.796235,,,,5.796235,,,2002-05-28T00:00:00Z,4ACDN002.53,2002-05-29T00:00:00Z,2002-05-30T00:00:00Z,R,1,V2TM004,2002-07-27T00:00:00Z,2002-11-27T00:00:00Z,1,5.796235,7440-47-3,7440-47-3,RICE,2002-11-27T00:00:00Z,5.796235,5.796235
V2TM004,2002-05-28T00:00:00Z,4ACDN002.53,,2002-05-29T00:00:00Z,2002-05-30T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2002-11-27T00:00:00Z,1,16.13385,,7440-50-8,,RICE,,,,16.13385,,,,16.13385,,,2002-05-28T00:00:00Z,4ACDN002.53,2002-05-29T00:00:00Z,2002-05-30T00:00:00Z,R,1,V2TM004,2002-07-27T00:00:00Z,2002-11-27T00:00:00Z,1,16.13385,7440-50-8,7440-50-8,RICE,2002-11-27T00:00:00Z,16.13385,16.13385
V2TM004,2002-05-28T00:00:00Z,4ACDN002.53,,2002-05-29T00:00:00Z,2002-05-30T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2002-11-27T00:00:00Z,1,0.082661,,7439-97-6,,RICE,,,,0.082661,,,,0.082661,,,2002-05-28T00:00:00Z,4ACDN002.53,2002-05-29T00:00:00Z,2002-05-30T00:00:00Z,R,1,V2TM004,2002-07-27T00:00:00Z,2002-11-27T00:00:00Z,1,0.082661,7439-97-6,7439-97-6,RICE,2002-11-27T00:00:00Z,0.082661,0.082661
V2TM004,2002-05-28T00:00:00Z,4ACDN002.53,,2002-05-29T00:00:00Z,2002-05-30T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2002-11-27T00:00:00Z,1,12.58838,,7440-02-0,,RICE,,,,12.58838,,,,12.58838,,,2002-05-28T00:00:00Z,4ACDN002.53,2002-05-29T00:00:00Z,2002-05-30T00:00:00Z,R,1,V2TM004,2002-07-27T00:00:00Z,2002-11-27T00:00:00Z,1,12.58838,7440-02-0,7440-02-0,RICE,2002-11-27T00:00:00Z,12.58838,12.58838
V2TM004,2002-05-28T00:00:00Z,4ACDN002.53,,2002-05-29T00:00:00Z,2002-05-30T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2002-11-27T00:00:00Z,1,33.16402,,7439-92-1,,RICE,,,,33.16402,,,,33.16402,,,2002-05-28T00:00:00Z,4ACDN002.53,2002-05-29T00:00:00Z,2002-05-30T00:00:00Z,R,1,V2TM004,2002-07-27T00:00:00Z,2002-11-27T00:00:00Z,1,33.16402,7439-92-1,7439-92-1,RICE,2002-11-27T00:00:00Z,33.16402,33.16402
V2TM004,2002-05-28T00:00:00Z,4ACDN002.53,,2002-05-29T00:00:00Z,2002-05-30T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2002-11-27T00:00:00Z,1,0.5,,7440-36-0,,RICE,,,,0.5,,,,0.5,,,2002-05-28T00:00:00Z,4ACDN002.53,2002-05-29T00:00:00Z,2002-05-30T00:00:00Z,R,1,V2TM004,2002-07-27T00:00:00Z,2002-11-27T00:00:00Z,1,0.5,7440-36-0,7440-36-0,RICE,2002-11-27T00:00:00Z,0.5,0.5
V2TM004,2002-05-28T00:00:00Z,4ACDN002.53,,2002-05-29T00:00:00Z,2002-05-30T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2002-11-27T00:00:00Z,1,0.5,,7782-49-2,,RICE,,,,0.5,,,,0.5,,,2002-05-28T00:00:00Z,4ACDN002.53,2002-05-29T00:00:00Z,2002-05-30T00:00:00Z,R,1,V2TM004,2002-07-27T00:00:00Z,2002-11-27T00:00:00Z,1,0.5,7782-49-2,7782-49-2,RICE,2002-11-27T00:00:00Z,0.5,0.5
V2TM004,2002-05-28T00:00:00Z,4ACDN002.53,,2002-05-29T00:00:00Z,2002-05-30T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2002-11-27T00:00:00Z,1,0.3,,7440-28-0,,RICE,,,,0.3,,,,0.3,,,2002-05-28T00:00:00Z,4ACDN002.53,2002-05-29T00:00:00Z,2002-05-30T00:00:00Z,R,1,V2TM004,2002-07-27T00:00:00Z,2002-11-27T00:00:00Z,1,0.3,7440-28-0,7440-28-0,RICE,2002-11-27T00:00:00Z,0.3,0.3
V2TM004,2002-05-28T00:00:00Z,4ACDN002.53,,2002-05-29T00:00:00Z,2002-05-30T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2002-11-27T00:00:00Z,1,71.30763,,7440-66-6,,RICE,,,,71.30763,,,,71.30763,,,2002-05-28T00:00:00Z,4ACDN002.53,2002-05-29T00:00:00Z,2002-05-30T00:00:00Z,R,1,V2TM004,2002-07-27T00:00:00Z,2002-11-27T00:00:00Z,1,71.30763,7440-66-6,7440-66-6,RICE,2002-11-27T00:00:00Z,71.30763,71.30763
V2TM005,2002-06-11T00:00:00Z,4ACRR000.80,,2002-06-12T00:00:00Z,2002-06-13T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2002-12-11T00:00:00Z,1,1.033607,,7429-90-5,,RICE,,,,1.033607,,,,1.033607,,,2002-06-11T00:00:00Z,4ACRR000.80,2002-06-12T00:00:00Z,2002-06-13T00:00:00Z,R,1,V2TM005,2002-08-10T00:00:00Z,2002-12-11T00:00:00Z,1,1.033607,7429-90-5,7429-90-5,RICE,2002-12-11T00:00:00Z,1.033607,1.033607
V2TM005,2002-06-11T00:00:00Z,4ACRR000.80,,2002-06-12T00:00:00Z,2002-06-13T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2002-12-11T00:00:00Z,1,0.639545,,7440-22-4,,RICE,,,,0.639545,,,,0.639545,,,2002-06-11T00:00:00Z,4ACRR000.80,2002-06-12T00:00:00Z,2002-06-13T00:00:00Z,R,1,V2TM005,2002-08-10T00:00:00Z,2002-12-11T00:00:00Z,1,0.639545,7440-22-4,7440-22-4,RICE,2002-12-11T00:00:00Z,0.639545,0.639545
V2TM005,2002-06-11T00:00:00Z,4ACRR000.80,,2002-06-12T00:00:00Z,2002-06-13T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2002-12-11T00:00:00Z,1,5.634807,,7440-38-2,,RICE,,,,5.634807,,,,5.634807,,,2002-06-11T00:00:00Z,4ACRR000.80,2002-06-12T00:00:00Z,2002-06-13T00:00:00Z,R,1,V2TM005,2002-08-10T00:00:00Z,2002-12-11T00:00:00Z,1,5.634807,7440-38-2,7440-38-2,RICE,2002-12-11T00:00:00Z,5.634807,5.634807
V2TM005,2002-06-11T00:00:00Z,4ACRR000.80,,2002-06-12T00:00:00Z,2002-06-13T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2002-12-11T00:00:00Z,1,0.074039,,7440-43-9,,RICE,,,,0.074039,,,,0.074039,,,2002-06-11T00:00:00Z,4ACRR000.80,2002-06-12T00:00:00Z,2002-06-13T00:00:00Z,R,1,V2TM005,2002-08-10T00:00:00Z,2002-12-11T00:00:00Z,1,0.074039,7440-43-9,7440-43-9,RICE,2002-12-11T00:00:00Z,0.074039,0.074039
V2TM005,2002-06-11T00:00:00Z,4ACRR000.80,,2002-06-12T00:00:00Z,2002-06-13T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2002-12-11T00:00:00Z,1,16.75095,,7440-47-3,,RICE,,,,16.75095,,,,16.75095,,,2002-06-11T00:00:00Z,4ACRR000.80,2002-06-12T00:00:00Z,2002-06-13T00:00:00Z,R,1,V2TM005,2002-08-10T00:00:00Z,2002-12-11T00:00:00Z,1,16.75095,7440-47-3,7440-47-3,RICE,2002-12-11T00:00:00Z,16.75095,16.75095
V2TM005,2002-06-11T00:00:00Z,4ACRR000.80,,2002-06-12T00:00:00Z,2002-06-13T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2002-12-11T00:00:00Z,1,9.210547,,7440-50-8,,RICE,,,,9.210547,,,,9.210547,,,2002-06-11T00:00:00Z,4ACRR000.80,2002-06-12T00:00:00Z,2002-06-13T00:00:00Z,R,1,V2TM005,2002-08-10T00:00:00Z,2002-12-11T00:00:00Z,1,9.210547,7440-50-8,7440-50-8,RICE,2002-12-11T00:00:00Z,9.210547,9.210547
V2TM005,2002-06-11T00:00:00Z,4ACRR000.80,,2002-06-12T00:00:00Z,2002-06-13T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2002-12-11T00:00:00Z,1,0.02935,,7439-97-6,,RICE,,,,0.02935,,,,0.02935,,,2002-06-11T00:00:00Z,4ACRR000.80,2002-06-12T00:00:00Z,2002-06-13T00:00:00Z,R,1,V2TM005,2002-08-10T00:00:00Z,2002-12-11T00:00:00Z,1,0.02935,7439-97-6,7439-97-6,RICE,2002-12-11T00:00:00Z,0.02935,0.02935
V2TM005,2002-06-11T00:00:00Z,4ACRR000.80,,2002-06-12T00:00:00Z,2002-06-13T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2002-12-11T00:00:00Z,1,6.640604,,7440-02-0,,RICE,,,,6.640604,,,,6.640604,,,2002-06-11T00:00:00Z,4ACRR000.80,2002-06-12T00:00:00Z,2002-06-13T00:00:00Z,R,1,V2TM005,2002-08-10T00:00:00Z,2002-12-11T00:00:00Z,1,6.640604,7440-02-0,7440-02-0,RICE,2002-12-11T00:00:00Z,6.640604,6.640604
V2TM005,2002-06-11T00:00:00Z,4ACRR000.80,,2002-06-12T00:00:00Z,2002-06-13T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2002-12-11T00:00:00Z,1,8.388045,,7439-92-1,,RICE,,,,8.388045,,,,8.388045,,,2002-06-11T00:00:00Z,4ACRR000.80,2002-06-12T00:00:00Z,2002-06-13T00:00:00Z,R,1,V2TM005,2002-08-10T00:00:00Z,2002-12-11T00:00:00Z,1,8.388045,7439-92-1,7439-92-1,RICE,2002-12-11T00:00:00Z,8.388045,8.388045
V2TM005,2002-06-11T00:00:00Z,4ACRR000.80,,2002-06-12T00:00:00Z,2002-06-13T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2002-12-11T00:00:00Z,1,0.5,,7440-36-0,,RICE,,,,0.5,,,,0.5,,,2002-06-11T00:00:00Z,4ACRR000.80,2002-06-12T00:00:00Z,2002-06-13T00:00:00Z,R,1,V2TM005,2002-08-10T00:00:00Z,2002-12-11T00:00:00Z,1,0.5,7440-36-0,7440-36-0,RICE,2002-12-11T00:00:00Z,0.5,0.5
V2TM005,2002-06-11T00:00:00Z,4ACRR000.80,,2002-06-12T00:00:00Z,2002-06-13T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2002-12-11T00:00:00Z,1,0.5,,7782-49-2,,RICE,,,,0.5,,,,0.5,,,2002-06-11T00:00:00Z,4ACRR000.80,2002-06-12T00:00:00Z,2002-06-13T00:00:00Z,R,1,V2TM005,2002-08-10T00:00:00Z,2002-12-11T00:00:00Z,1,0.5,7782-49-2,7782-49-2,RICE,2002-12-11T00:00:00Z,0.5,0.5
V2TM005,2002-06-11T00:00:00Z,4ACRR000.80,,2002-06-12T00:00:00Z,2002-06-13T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2002-12-11T00:00:00Z,1,0.3,,7440-28-0,,RICE,,,,0.3,,,,0.3,,,2002-06-11T00:00:00Z,4ACRR000.80,2002-06-12T00:00:00Z,2002-06-13T00:00:00Z,R,1,V2TM005,2002-08-10T00:00:00Z,2002-12-11T00:00:00Z,1,0.3,7440-28-0,7440-28-0,RICE,2002-12-11T00:00:00Z,0.3,0.3
V2TM005,2002-06-11T00:00:00Z,4ACRR000.80,,2002-06-12T00:00:00Z,2002-06-13T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2002-12-11T00:00:00Z,1,24.19597,,7440-66-6,,RICE,,,,24.19597,,,,24.19597,,,2002-06-11T00:00:00Z,4ACRR000.80,2002-06-12T00:00:00Z,2002-06-13T00:00:00Z,R,1,V2TM005,2002-08-10T00:00:00Z,2002-12-11T00:00:00Z,1,24.19597,7440-66-6,7440-66-6,RICE,2002-12-11T00:00:00Z,24.19597,24.19597
V2TM006,2002-05-08T00:00:00Z,4ADAN012.51,,2002-05-09T00:00:00Z,2002-05-10T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2002-11-07T00:00:00Z,1,1.697424,,7429-90-5,,RICE,,,,1.697424,,,,1.697424,,,2002-05-08T00:00:00Z,4ADAN012.51,2002-05-09T00:00:00Z,2002-05-10T00:00:00Z,R,1,V2TM006,2002-07-07T00:00:00Z,2002-11-07T00:00:00Z,1,1.697424,7429-90-5,7429-90-5,RICE,2002-11-07T00:00:00Z,1.697424,1.697424
V2TM006,2002-05-08T00:00:00Z,4ADAN012.51,,2002-05-09T00:00:00Z,2002-05-10T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2002-11-07T00:00:00Z,1,1.144774,,7440-22-4,,RICE,,,,1.144774,,,,1.144774,,,2002-05-08T00:00:00Z,4ADAN012.51,2002-05-09T00:00:00Z,2002-05-10T00:00:00Z,R,1,V2TM006,2002-07-07T00:00:00Z,2002-11-07T00:00:00Z,1,1.144774,7440-22-4,7440-22-4,RICE,2002-11-07T00:00:00Z,1.144774,1.144774
V2TM006,2002-05-08T00:00:00Z,4ADAN012.51,,2002-05-09T00:00:00Z,2002-05-10T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2002-11-07T00:00:00Z,1,20.05329,,7440-38-2,,RICE,,,,20.05329,,,,20.05329,,,2002-05-08T00:00:00Z,4ADAN012.51,2002-05-09T00:00:00Z,2002-05-10T00:00:00Z,R,1,V2TM006,2002-07-07T00:00:00Z,2002-11-07T00:00:00Z,1,20.05329,7440-38-2,7440-38-2,RICE,2002-11-07T00:00:00Z,20.05329,20.05329
V2TM006,2002-05-08T00:00:00Z,4ADAN012.51,,2002-05-09T00:00:00Z,2002-05-10T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2002-11-07T00:00:00Z,1,0.122372,,7440-43-9,,RICE,,,,0.122372,,,,0.122372,,,2002-05-08T00:00:00Z,4ADAN012.51,2002-05-09T00:00:00Z,2002-05-10T00:00:00Z,R,1,V2TM006,2002-07-07T00:00:00Z,2002-11-07T00:00:00Z,1,0.122372,7440-43-9,7440-43-9,RICE,2002-11-07T00:00:00Z,0.122372,0.122372
V2TM006,2002-05-08T00:00:00Z,4ADAN012.51,,2002-05-09T00:00:00Z,2002-05-10T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2002-11-07T00:00:00Z,1,47.4884,,7440-47-3,,RICE,,,,47.4884,,,,47.4884,,,2002-05-08T00:00:00Z,4ADAN012.51,2002-05-09T00:00:00Z,2002-05-10T00:00:00Z,R,1,V2TM006,2002-07-07T00:00:00Z,2002-11-07T00:00:00Z,1,47.4884,7440-47-3,7440-47-3,RICE,2002-11-07T00:00:00Z,47.4884,47.4884
V2TM006,2002-05-08T00:00:00Z,4ADAN012.51,,2002-05-09T00:00:00Z,2002-05-10T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2002-11-07T00:00:00Z,1,23.29023,,7440-50-8,,RICE,,,,23.29023,,,,23.29023,,,2002-05-08T00:00:00Z,4ADAN012.51,2002-05-09T00:00:00Z,2002-05-10T00:00:00Z,R,1,V2TM006,2002-07-07T00:00:00Z,2002-11-07T00:00:00Z,1,23.29023,7440-50-8,7440-50-8,RICE,2002-11-07T00:00:00Z,23.29023,23.29023
V2TM006,2002-05-08T00:00:00Z,4ADAN012.51,,2002-05-09T00:00:00Z,2002-05-10T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2002-11-07T00:00:00Z,1,0.056251,,7439-97-6,,RICE,,,,0.056251,,,,0.056251,,,2002-05-08T00:00:00Z,4ADAN012.51,2002-05-09T00:00:00Z,2002-05-10T00:00:00Z,R,1,V2TM006,2002-07-07T00:00:00Z,2002-11-07T00:00:00Z,1,0.056251,7439-97-6,7439-97-6,RICE,2002-11-07T00:00:00Z,0.056251,0.056251
V2TM006,2002-05-08T00:00:00Z,4ADAN012.51,,2002-05-09T00:00:00Z,2002-05-10T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2002-11-07T00:00:00Z,1,12.67146,,7440-02-0,,RICE,,,,12.67146,,,,12.67146,,,2002-05-08T00:00:00Z,4ADAN012.51,2002-05-09T00:00:00Z,2002-05-10T00:00:00Z,R,1,V2TM006,2002-07-07T00:00:00Z,2002-11-07T00:00:00Z,1,12.67146,7440-02-0,7440-02-0,RICE,2002-11-07T00:00:00Z,12.67146,12.67146
