FSS_LAB_NUM,FSF_COLL_DATETIME,FSF_STA_ID,FSF_SITE_NO,FSF_LAB_SENT_DATE,FSF_LAB_RECV_DATE,FSF_SPG_CODE,FSF_SSC_CODE,FSC_COL_ID,PSP_FAMILY_GROUP_ID,PSP_SPE_CODE_ALPHA,PSP_SPE_CODE_NUM,PSP_TCM_COLLECT_METHOD_CODE,PSP_TYPE,SPD_SPECIES_LENGTH,SPD_SPECIES_WEIGHT,SPD_SEND_LAB_FLAG,FSS_TISSUE_SEDIMENT_IND,T_or_S,FSS_CONTAINER_ID_DESC,FSS_CONTAINER_ID,FSS_LAB_NUM.1,FSS_LAB_RECEIVE_DATE,FSS_PROCESSING_CODE,FSS_ALIQUOTS_NUM,FSS_ANA_RECEIVE_FLAG,FSS_PRIORITY_CODE,FSS_LAB_CODE,FSS_SMP_CODE,FSS_ASE_WEIGHT,ASE_Date,tblMSpecData.Compound,X13C.triPCB.28..SSTD.,X13C.tetraPCB.52..SSTD.,X13C.pentaPCB.118..SSTD.,X13C.hexaPCB.153..SSTD.,X13C.heptaPCB.180..SSTD.,X13C.octaPCB.202..SSTD.,X13C.nonaPCB.206..SSTD.,X13C.decaPCB.209..SSTD.,FSS_WATER_CONTENT,FSS_LIPID_CONTENT,TSR_RECEIVED_DATE,TSR_LAB_SEQ_NUM,TSR_VALUE,Qry_Base_Data_PCB_MSpec.Compound,TSR_CAS_NUM,TSR_QA_FLAG,TSR_CHEMIST_NAME,TSR_Chemist_Sign_Date,TSR_CBP_BOUND,TSR_LAB_COMMENT,TSR_CONCENTRATION_VALUE,TSR_CORR_RECOV_DRY,TSR_UNCORR_WET,TSR_CORR_RECOV_WET,TSR_UNCORR_DRY,TSR_xRT,TSR_aRT,FSF_COLL_DATETIME,FSF_STA_ID,FSF_LAB_SENT_DATE,FSF_LAB_RECV_DATE,FSS_TISSUE_SEDIMENT_IND,FSS_CONTAINER_ID_DESC,FSS_CONTAINER_ID,FSS_LAB_NUM,FSS_LAB_RECEIVE_DATE,FSS_PROCESSING_CODE,FSS_DIGESTION_DATE,FSS_WATER_CONTENT,TSR_RECEIVED_DATE,TSR_LAB_SEQ_NUM,TSR_VALUE,TSR_PG_SPC_PARAMETER_CODE,TSR_CAS_NUM,TSR_CHEMIST_NAME,TSR_CHEMIST_SIGN_DATE,TSR_CONCENTRATION_VALUE,TSR_CORR_RECOV_DRY,TSR_UNCORR_WET,TSR_CORR_RECOV_WET,TSR_UNCORR_DRY
V98S002,,OSS000.20,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.562674102783203,,,1,54.503,,205-99-2,,HALE,,,,54.503,70.091620109,,30.6300373077393,54.503,,,,OSS000.20,,,S,R,1,V98S002,,,,0.562674102783203,,1,54.503,205-99-2,205-99-2,HALE,,54.503,70.091620109,,30.6300373077393,54.503
V98S002,,OSS000.20,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.562674102783203,,,1,43.439,,207-08-9,,HALE,,,,43.439,55.863161403,,24.4122009277344,43.439,,,,OSS000.20,,,S,R,1,V98S002,,,,0.562674102783203,,1,43.439,207-08-9,207-08-9,HALE,,43.439,55.863161403,,24.4122009277344,43.439
V98S002,,OSS000.20,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.562674102783203,,,1,37.018,,192-97-2,,HALE,,,,37.018,47.605665618,,20.8036766052246,37.018,,,,OSS000.20,,,S,R,1,V98S002,,,,0.562674102783203,,1,37.018,192-97-2,192-97-2,HALE,,37.018,47.605665618,,20.8036766052246,37.018
V98S002,,OSS000.20,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.562674102783203,,,1,45.889,,50-32-8,,HALE,,,,45.889,59.013895661,,25.7890720367432,45.889,,,,OSS000.20,,,S,R,1,V98S002,,,,0.562674102783203,,1,45.889,50-32-8,50-32-8,HALE,,45.889,59.013895661,,25.7890720367432,45.889
V98S002,,OSS000.20,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.562674102783203,,,1,70.872,,198-55-0,,HALE,,,,70.872,91.142382995,,39.8292198181152,70.872,,,,OSS000.20,,,S,R,1,V98S002,,,,0.562674102783203,,1,70.872,198-55-0,198-55-0,HALE,,70.872,91.142382995,,39.8292198181152,70.872
V98S002,,OSS000.20,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.562674102783203,,,1,15.003,,193-39-5,,HALE,,,,15.003,19.294067785,,8.43150806427002,15.003,,,,OSS000.20,,,S,R,1,V98S002,,,,0.562674102783203,,1,15.003,193-39-5,193-39-5,HALE,,15.003,19.294067785,,8.43150806427002,15.003
V98S002,,OSS000.20,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.562674102783203,,,1,6.899,,53-70-3,,HALE,,,,6.899,8.8722104679,,3.87715601921082,6.899,,,,OSS000.20,,,S,R,1,V98S002,,,,0.562674102783203,,1,6.899,53-70-3,53-70-3,HALE,,6.899,8.8722104679,,3.87715601921082,6.899
V98S002,,OSS000.20,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.562674102783203,,,1,18.553,,191-24-2,,HALE,,,,18.553,23.859417424,,19.0875339508057,18.553,,,,OSS000.20,,,S,R,1,V98S002,,,,0.562674102783203,,1,18.553,191-24-2,191-24-2,HALE,,18.553,23.859417424,,19.0875339508057,18.553
V98S003,,NTW132.93,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.27714714050293,,,1,0.887,,91-20-3,,HALE,,,,0.887,1.1788819431,,0.852331638336182,0.887,,,,NTW132.93,,,S,R,1,V98S003,,,,0.27714714050293,,1,0.887,91-20-3,91-20-3,HALE,,0.887,1.1788819431,,0.852331638336182,0.887
V98S003,,NTW132.93,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.27714714050293,,,1,0.876,,91-57-6,,HALE,,,,0.876,1.1642622121,,0.841761589050293,0.876,,,,NTW132.93,,,S,R,1,V98S003,,,,0.27714714050293,,1,0.876,91-57-6,91-57-6,HALE,,0.876,1.1642622121,,0.841761589050293,0.876
V98S003,,NTW132.93,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.27714714050293,,,1,0.636,,90-12-0,,HALE,,,,0.636,0.84528626358,,0.611141979694367,0.636,,,,NTW132.93,,,S,R,1,V98S003,,,,0.27714714050293,,1,0.636,90-12-0,90-12-0,HALE,,0.636,0.84528626358,,0.611141979694367,0.636
V98S003,,NTW132.93,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.27714714050293,,,1,0.513,,92-52-4,,HALE,,,,0.513,0.68181108996,,0.492949426174164,0.513,,,,NTW132.93,,,S,R,1,V98S003,,,,0.27714714050293,,1,0.513,92-52-4,92-52-4,HALE,,0.513,0.68181108996,,0.492949426174164,0.513
V98S003,,NTW132.93,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.27714714050293,,,1,0.447,,,,HALE,,,,0.447,0.59409270412,,0.429529011249542,0.447,,,,NTW132.93,,,S,R,1,V98S003,,,,0.27714714050293,,1,0.447,581-42-0,,HALE,,0.447,0.59409270412,,0.429529011249542,0.447
V98S003,,NTW132.93,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.27714714050293,,,1,0.849,,208-96-8,,HALE,,,,0.849,1.1283774179,,0.815816879272461,0.849,,,,NTW132.93,,,S,R,1,V98S003,,,,0.27714714050293,,1,0.849,208-96-8,208-96-8,HALE,,0.849,1.1283774179,,0.815816879272461,0.849
V98S003,,NTW132.93,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.27714714050293,,,1,0.142,,83-32-9,,HALE,,,,0.142,0.18872743621,,0.136449933052063,0.142,,,,NTW132.93,,,S,R,1,V98S003,,,,0.27714714050293,,1,0.142,83-32-9,83-32-9,HALE,,0.142,0.18872743621,,0.136449933052063,0.142
V98S003,,NTW132.93,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.27714714050293,,,1,0.301,,2245-38-7,,HALE,,,,0.301,0.4000490021,,0.289235442876816,0.301,,,,NTW132.93,,,S,R,1,V98S003,,,,0.27714714050293,,1,0.301,2245-38-7,2245-38-7,HALE,,0.301,0.4000490021,,0.289235442876816,0.301
V98S003,,NTW132.93,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.27714714050293,,,1,0.498,,86-73-7,,HALE,,,,0.498,0.66187509318,,0.478535681962967,0.498,,,,NTW132.93,,,S,R,1,V98S003,,,,0.27714714050293,,1,0.498,86-73-7,86-73-7,HALE,,0.498,0.66187509318,,0.478535681962967,0.498
V98S003,,NTW132.93,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.27714714050293,,,1,0.771,,85-01-8,,HALE,,,,0.771,1.0247102346,,0.740865528583527,0.771,,,,NTW132.93,,,S,R,1,V98S003,,,,0.27714714050293,,1,0.771,85-01-8,85-01-8,HALE,,0.771,1.0247102346,,0.740865528583527,0.771
V98S003,,NTW132.93,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.27714714050293,,,1,0.344,,,,HALE,,,,0.344,0.45719885955,,0.330554783344269,0.344,,,,NTW132.93,,,S,R,1,V98S003,,,,0.27714714050293,,1,0.344,120-12-7,,HALE,,0.344,0.45719885955,,0.330554783344269,0.344
V98S003,,NTW132.93,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.27714714050293,,,1,0.397,,832-69-9,,HALE,,,,0.397,0.52763938151,,0.381483286619186,0.397,,,,NTW132.93,,,S,R,1,V98S003,,,,0.27714714050293,,1,0.397,832-69-9,832-69-9,HALE,,0.397,0.52763938151,,0.381483286619186,0.397
V98S003,,NTW132.93,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.27714714050293,,,1,2.744,,206-44-0,,HALE,,,,2.744,3.6469583447,,2.63675093650818,2.744,,,,NTW132.93,,,S,R,1,V98S003,,,,0.27714714050293,,1,2.744,206-44-0,206-44-0,HALE,,2.744,3.6469583447,,2.63675093650818,2.744
V98S003,,NTW132.93,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.27714714050293,,,1,3.668,,129-00-0,,HALE,,,,3.668,4.8750157465,,3.52463626861572,3.668,,,,NTW132.93,,,S,R,1,V98S003,,,,0.27714714050293,,1,3.668,129-00-0,129-00-0,HALE,,3.668,4.8750157465,,3.52463626861572,3.668
V98S003,,NTW132.93,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.27714714050293,,,1,2.741,,56-55-3,,HALE,,,,2.741,3.6429711454,,2.63386821746826,2.741,,,,NTW132.93,,,S,R,1,V98S003,,,,0.27714714050293,,1,2.741,56-55-3,56-55-3,HALE,,2.741,3.6429711454,,2.63386821746826,2.741
V98S003,,NTW132.93,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.27714714050293,,,1,3.292,,218-01-9,,HALE,,,,3.292,4.3752867605,,3.16333222389221,3.292,,,,NTW132.93,,,S,R,1,V98S003,,,,0.27714714050293,,1,3.292,218-01-9,218-01-9,HALE,,3.292,4.3752867605,,3.16333222389221,3.292
V98S003,,NTW132.93,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.27714714050293,,,1,3.377,,205-99-2,,HALE,,,,3.377,4.488257409,,3.24501013755798,3.377,,,,NTW132.93,,,S,R,1,V98S003,,,,0.27714714050293,,1,3.377,205-99-2,205-99-2,HALE,,3.377,4.488257409,,3.24501013755798,3.377
V98S003,,NTW132.93,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.27714714050293,,,1,2.654,,207-08-9,,HALE,,,,2.654,3.5273423641,,2.55026841163635,2.654,,,,NTW132.93,,,S,R,1,V98S003,,,,0.27714714050293,,1,2.654,207-08-9,207-08-9,HALE,,2.654,3.5273423641,,2.55026841163635,2.654
V98S003,,NTW132.93,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.27714714050293,,,1,3.568,,192-97-2,,HALE,,,,3.568,4.7421091013,,3.42854499816895,3.568,,,,NTW132.93,,,S,R,1,V98S003,,,,0.27714714050293,,1,3.568,192-97-2,192-97-2,HALE,,3.568,4.7421091013,,3.42854499816895,3.568
V98S003,,NTW132.93,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.27714714050293,,,1,3.296,,50-32-8,,HALE,,,,3.296,4.3806030263,,3.16717600822449,3.296,,,,NTW132.93,,,S,R,1,V98S003,,,,0.27714714050293,,1,3.296,50-32-8,50-32-8,HALE,,3.296,4.3806030263,,3.16717600822449,3.296
V98S003,,NTW132.93,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.27714714050293,,,1,4.728,,198-55-0,,HALE,,,,4.728,6.2838261858,,4.54320621490479,4.728,,,,NTW132.93,,,S,R,1,V98S003,,,,0.27714714050293,,1,4.728,198-55-0,198-55-0,HALE,,4.728,6.2838261858,,4.54320621490479,4.728
V98S003,,NTW132.93,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.27714714050293,,,1,1.947,,193-39-5,,HALE,,,,1.947,2.5876923824,,1.87090158462524,1.947,,,,NTW132.93,,,S,R,1,V98S003,,,,0.27714714050293,,1,1.947,193-39-5,193-39-5,HALE,,1.947,2.5876923824,,1.87090158462524,1.947
V98S003,,NTW132.93,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.27714714050293,,,1,0.806,,53-70-3,,HALE,,,,0.806,1.0712275604,,0.774497509002686,0.806,,,,NTW132.93,,,S,R,1,V98S003,,,,0.27714714050293,,1,0.806,53-70-3,53-70-3,HALE,,0.806,1.0712275604,,0.774497509002686,0.806
V98S003,,NTW132.93,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.27714714050293,,,1,2.738,,191-24-2,,HALE,,,,2.738,3.638983946,,2.91118717193604,2.738,,,,NTW132.93,,,S,R,1,V98S003,,,,0.27714714050293,,1,2.738,191-24-2,191-24-2,HALE,,2.738,3.638983946,,2.91118717193604,2.738
V98S004,,LCC000.19,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.363868141174316,,,1,5.436,,91-20-3,,HALE,,,,5.436,5.728103387,,3.64307379722595,5.436,,,,LCC000.19,,,S,R,1,V98S004,,,,0.363868141174316,,1,5.436,91-20-3,91-20-3,HALE,,5.436,5.728103387,,3.64307379722595,5.436
V98S004,,LCC000.19,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.363868141174316,,,1,6.133,,91-57-6,,HALE,,,,6.133,6.4625566726,,4.1101861000061,6.133,,,,LCC000.19,,,S,R,1,V98S004,,,,0.363868141174316,,1,6.133,91-57-6,91-57-6,HALE,,6.133,6.4625566726,,4.1101861000061,6.133
V98S004,,LCC000.19,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.363868141174316,,,1,3.038,,90-12-0,,HALE,,,,3.038,3.2012468892,,2.03599309921265,3.038,,,,LCC000.19,,,S,R,1,V98S004,,,,0.363868141174316,,1,3.038,90-12-0,90-12-0,HALE,,3.038,3.2012468892,,2.03599309921265,3.038
V98S004,,LCC000.19,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.363868141174316,,,1,2.542,,92-52-4,,HALE,,,,2.542,2.6785943359,,1.70358598232269,2.542,,,,LCC000.19,,,S,R,1,V98S004,,,,0.363868141174316,,1,2.542,92-52-4,92-52-4,HALE,,2.542,2.6785943359,,1.70358598232269,2.542
V98S004,,LCC000.19,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.363868141174316,,,1,7.598,,,,HALE,,,,7.598,8.0062784279,,5.09199285507202,7.598,,,,LCC000.19,,,S,R,1,V98S004,,,,0.363868141174316,,1,7.598,581-42-0,,HALE,,7.598,8.0062784279,,5.09199285507202,7.598
V98S004,,LCC000.19,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.363868141174316,,,1,21.01,,208-96-8,,HALE,,,,21.01,22.138972068,,14.0803861618042,21.01,,,,LCC000.19,,,S,R,1,V98S004,,,,0.363868141174316,,1,21.01,208-96-8,208-96-8,HALE,,21.01,22.138972068,,14.0803861618042,21.01
V98S004,,LCC000.19,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.363868141174316,,,1,7.151,,83-32-9,,HALE,,,,7.151,7.5352588889,,4.79242467880249,7.151,,,,LCC000.19,,,S,R,1,V98S004,,,,0.363868141174316,,1,7.151,83-32-9,83-32-9,HALE,,7.151,7.5352588889,,4.79242467880249,7.151
V98S004,,LCC000.19,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.363868141174316,,,1,4.656,,2245-38-7,,HALE,,,,4.656,4.9061900975,,3.12033700942993,4.656,,,,LCC000.19,,,S,R,1,V98S004,,,,0.363868141174316,,1,4.656,2245-38-7,2245-38-7,HALE,,4.656,4.9061900975,,3.12033700942993,4.656
V98S004,,LCC000.19,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.363868141174316,,,1,16.501,,86-73-7,,HALE,,,,16.501,17.387681013,,11.0585651397705,16.501,,,,LCC000.19,,,S,R,1,V98S004,,,,0.363868141174316,,1,16.501,86-73-7,86-73-7,HALE,,16.501,17.387681013,,11.0585651397705,16.501
V98S004,,LCC000.19,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.363868141174316,,,1,134.752,,85-01-8,,HALE,,,,134.752,141.99289691,,90.3074798583984,134.752,,,,LCC000.19,,,S,R,1,V98S004,,,,0.363868141174316,,1,134.752,85-01-8,85-01-8,HALE,,134.752,141.99289691,,90.3074798583984,134.752
V98S004,,LCC000.19,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.363868141174316,,,1,54.506,,,,HALE,,,,54.506,57.434879178,,36.5285835266113,54.506,,,,LCC000.19,,,S,R,1,V98S004,,,,0.363868141174316,,1,54.506,120-12-7,,HALE,,54.506,57.434879178,,36.5285835266113,54.506
V98S004,,LCC000.19,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.363868141174316,,,1,23.85,,832-69-9,,HALE,,,,23.85,25.13157943,,15.9836845397949,23.85,,,,LCC000.19,,,S,R,1,V98S004,,,,0.363868141174316,,1,23.85,832-69-9,832-69-9,HALE,,23.85,25.13157943,,15.9836845397949,23.85
V98S004,,LCC000.19,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.363868141174316,,,1,1050.996,,206-44-0,,HALE,,,,1050.996,1107.4712559,,704.351745605469,1050.996,,,,LCC000.19,,,S,R,1,V98S004,,,,0.363868141174316,,1,1050.996,206-44-0,206-44-0,HALE,,1050.996,1107.4712559,,704.351745605469,1050.996
V98S004,,LCC000.19,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.363868141174316,,,1,940.207,,129-00-0,,HALE,,,,940.207,990.72901052,,630.103637695313,940.207,,,,LCC000.19,,,S,R,1,V98S004,,,,0.363868141174316,,1,940.207,129-00-0,129-00-0,HALE,,940.207,990.72901052,,630.103637695313,940.207
V98S004,,LCC000.19,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.363868141174316,,,1,311.702,,56-55-3,,HALE,,,,311.702,328.45130278,,208.895034790039,311.702,,,,LCC000.19,,,S,R,1,V98S004,,,,0.363868141174316,,1,311.702,56-55-3,56-55-3,HALE,,311.702,328.45130278,,208.895034790039,311.702
V98S004,,LCC000.19,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.363868141174316,,,1,730.028,,218-01-9,,HALE,,,,730.028,769.25604477,,489.246856689453,730.028,,,,LCC000.19,,,S,R,1,V98S004,,,,0.363868141174316,,1,730.028,218-01-9,218-01-9,HALE,,730.028,769.25604477,,489.246856689453,730.028
V98S004,,LCC000.19,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.363868141174316,,,1,617.527,,205-99-2,,HALE,,,,617.527,650.70980505,,413.851440429688,617.527,,,,LCC000.19,,,S,R,1,V98S004,,,,0.363868141174316,,1,617.527,205-99-2,205-99-2,HALE,,617.527,650.70980505,,413.851440429688,617.527
V98S004,,LCC000.19,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.363868141174316,,,1,446.055,,207-08-9,,HALE,,,,446.055,470.02375943,,298.935119628906,446.055,,,,LCC000.19,,,S,R,1,V98S004,,,,0.363868141174316,,1,446.055,207-08-9,207-08-9,HALE,,446.055,470.02375943,,298.935119628906,446.055
V98S004,,LCC000.19,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.363868141174316,,,1,227.917,,192-97-2,,HALE,,,,227.917,240.16411693,,152.744384765625,227.917,,,,LCC000.19,,,S,R,1,V98S004,,,,0.363868141174316,,1,227.917,192-97-2,192-97-2,HALE,,227.917,240.16411693,,152.744384765625,227.917
V98S004,,LCC000.19,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.363868141174316,,,1,208.318,,50-32-8,,HALE,,,,208.318,219.51196493,,139.609603881836,208.318,,,,LCC000.19,,,S,R,1,V98S004,,,,0.363868141174316,,1,208.318,50-32-8,50-32-8,HALE,,208.318,219.51196493,,139.609603881836,208.318
V98S004,,LCC000.19,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.363868141174316,,,1,85.014,,198-55-0,,HALE,,,,85.014,89.582226148,,56.9742965698242,85.014,,,,LCC000.19,,,S,R,1,V98S004,,,,0.363868141174316,,1,85.014,198-55-0,198-55-0,HALE,,85.014,89.582226148,,56.9742965698242,85.014
V98S004,,LCC000.19,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.363868141174316,,,1,171.0198,,193-39-5,,HALE,,,,171.0198,180.20954666,,114.613273620605,171.0198,,,,LCC000.19,,,S,R,1,V98S004,,,,0.363868141174316,,1,171.0198,193-39-5,193-39-5,HALE,,171.0198,180.20954666,,114.613273620605,171.0198
V98S004,,LCC000.19,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.363868141174316,,,1,84.617,,53-70-3,,HALE,,,,84.617,89.163893358,,56.7082366943359,84.617,,,,LCC000.19,,,S,R,1,V98S004,,,,0.363868141174316,,1,84.617,53-70-3,53-70-3,HALE,,84.617,89.163893358,,56.7082366943359,84.617
V98S004,,LCC000.19,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.363868141174316,,,1,172.768,,191-24-2,,HALE,,,,172.768,182.05168616,,145.641342163086,172.768,,,,LCC000.19,,,S,R,1,V98S004,,,,0.363868141174316,,1,172.768,191-24-2,191-24-2,HALE,,172.768,182.05168616,,145.641342163086,172.768
V98S005,,PNK009.53,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.617857131958008,,,1,6.171,,91-20-3,,HALE,,,,6.171,7.4168425079,,2.83323383331299,6.171,,,,PNK009.53,,,S,R,1,V98S005,,,,0.617857131958008,,1,6.171,91-20-3,91-20-3,HALE,,6.171,7.4168425079,,2.83323383331299,6.171
V98S005,,PNK009.53,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.617857131958008,,,1,4.782,,91-57-6,,HALE,,,,4.782,5.7474219531,,2.19551515579224,4.782,,,,PNK009.53,,,S,R,1,V98S005,,,,0.617857131958008,,1,4.782,91-57-6,91-57-6,HALE,,4.782,5.7474219531,,2.19551515579224,4.782
V98S005,,PNK009.53,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.617857131958008,,,1,3.146,,90-12-0,,HALE,,,,3.146,3.7811353962,,1.44439375400543,3.146,,,,PNK009.53,,,S,R,1,V98S005,,,,0.617857131958008,,1,3.146,90-12-0,90-12-0,HALE,,3.146,3.7811353962,,1.44439375400543,3.146
V98S005,,PNK009.53,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.617857131958008,,,1,2.49,,92-52-4,,HALE,,,,2.49,2.9926977548,,1.14321053028107,2.49,,,,PNK009.53,,,S,R,1,V98S005,,,,0.617857131958008,,1,2.49,92-52-4,92-52-4,HALE,,2.49,2.9926977548,,1.14321053028107,2.49
V98S005,,PNK009.53,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.617857131958008,,,1,5.103,,,,HALE,,,,5.103,6.1332275673,,2.34289288520813,5.103,,,,PNK009.53,,,S,R,1,V98S005,,,,0.617857131958008,,1,5.103,581-42-0,,HALE,,5.103,6.1332275673,,2.34289288520813,5.103
V98S005,,PNK009.53,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.617857131958008,,,1,3.407,,208-96-8,,HALE,,,,3.407,4.0948278114,,1.56422424316406,3.407,,,,PNK009.53,,,S,R,1,V98S005,,,,0.617857131958008,,1,3.407,208-96-8,208-96-8,HALE,,3.407,4.0948278114,,1.56422424316406,3.407
V98S005,,PNK009.53,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.617857131958008,,,1,1.411,,83-32-9,,HALE,,,,1.411,1.695862061,,0.64781928062439,1.411,,,,PNK009.53,,,S,R,1,V98S005,,,,0.617857131958008,,1,1.411,83-32-9,83-32-9,HALE,,1.411,1.695862061,,0.64781928062439,1.411
V98S005,,PNK009.53,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.617857131958008,,,1,1.273,,2245-38-7,,HALE,,,,1.273,1.5300017035,,0.5844606757164,1.273,,,,PNK009.53,,,S,R,1,V98S005,,,,0.617857131958008,,1,1.273,2245-38-7,2245-38-7,HALE,,1.273,1.5300017035,,0.5844606757164,1.273
V98S005,,PNK009.53,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.617857131958008,,,1,3.907,,86-73-7,,HALE,,,,3.907,4.6957711357,,1.79378461837769,3.907,,,,PNK009.53,,,S,R,1,V98S005,,,,0.617857131958008,,1,3.907,86-73-7,86-73-7,HALE,,3.907,4.6957711357,,1.79378461837769,3.907
V98S005,,PNK009.53,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.617857131958008,,,1,16.168,,85-01-8,,HALE,,,,16.168,19.432103333,,7.42306327819824,16.168,,,,PNK009.53,,,S,R,1,V98S005,,,,0.617857131958008,,1,16.168,85-01-8,85-01-8,HALE,,16.168,19.432103333,,7.42306327819824,16.168
V98S005,,PNK009.53,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.617857131958008,,,1,5.133,,,,HALE,,,,5.133,6.1692841668,,2.35666656494141,5.133,,,,PNK009.53,,,S,R,1,V98S005,,,,0.617857131958008,,1,5.133,120-12-7,,HALE,,5.133,6.1692841668,,2.35666656494141,5.133
